SimulationTime(s),VehicleID,Speed(km/h),Acceleration(m/s^2),Distance(odometer),Latitude,Longitude,FuelConsumption(mg/s),EletricEnergyConsumption(Wh/s),NoiseEmission(dB),CO2Emission(g)
314.0,vehTest,0.0,0.0,1248.3689024167052,-5.811962734880688,-35.21583227351364,837.2222222222222,0.0,55.94027641010837,0.7592061208977777
315.0,vehTest,0.0,0.0,1248.3689024167052,-5.811962734880688,-35.21583227351364,837.2222222222222,0.0,55.94027641010837,0.7592061208977777
316.0,vehTest,0.0,0.0,1248.3689024167052,-5.811962734880688,-35.21583227351364,837.2222222222222,0.0,55.94027641010837,0.7592061208977777
317.0,vehTest,0.0,0.0,1248.3689024167052,-5.811962734880688,-35.21583227351364,837.2222222222222,0.0,55.94027641010837,0.7592061208977777
318.0,vehTest,0.0,0.0,1248.3689024167052,-5.811962734880688,-35.21583227351364,837.2222222222222,0.0,55.94027641010837,0.7592061208977777
319.0,vehTest,0.0,0.0,1248.3689024167052,-5.811962734880688,-35.21583227351364,837.2222222222222,0.0,55.94027641010837,0.7592061208977777
320.0,vehTest,0.0,0.0,1248.3689024167052,-5.811962734880688,-35.21583227351364,837.2222222222222,0.0,55.94027641010837,0.7592061208977777
321.0,vehTest,0.0,0.0,1248.3689024167052,-5.811962734880688,-35.21583227351364,837.2222222222222,0.0,55.94027641010837,0.7592061208977777
322.0,vehTest,0.0,0.0,1248.3689024167052,-5.811962734880688,-35.21583227351364,837.2222222222222,0.0,55.94027641010837,0.7592061208977777
323.0,vehTest,0.0,0.0,1248.3689024167052,-5.811962734880688,-35.21583227351364,837.2222222222222,0.0,55.94027641010837,0.7592061208977777
324.0,vehTest,0.0,0.0,1248.3689024167052,-5.811962734880688,-35.21583227351364,837.2222222222222,0.0,55.94027641010837,0.7592061208977777
325.0,vehTest,0.0,0.0,1248.3689024167052,-5.811962734880688,-35.21583227351364,837.2222222222222,0.0,55.94027641010837,0.7592061208977777
326.0,vehTest,0.0,0.0,1248.3689024167052,-5.811962734880688,-35.21583227351364,837.2222222222222,0.0,55.94027641010837,0.7592061208977777
327.0,vehTest,0.0,0.0,1248.3689024167052,-5.811962734880688,-35.21583227351364,837.2222222222222,0.0,55.94027641010837,0.7592061208977777
328.0,vehTest,0.0,0.0,1248.3689024167052,-5.811962734880688,-35.21583227351364,837.2222222222222,0.0,55.94027641010837,0.7592061208977777
329.0,vehTest,0.0,0.0,1248.3689024167052,-5.811962734880688,-35.21583227351364,837.2222222222222,0.0,55.94027641010837,0.7592061208977777
330.0,vehTest,0.0,0.0,1248.3689024167052,-5.811962734880688,-35.21583227351364,837.2222222222222,0.0,55.94027641010837,0.7592061208977777
331.0,vehTest,0.0,0.0,1248.3689024167052,-5.811962734880688,-35.21583227351364,837.2222222222222,0.0,55.94027641010837,0.7592061208977777
332.0,vehTest,0.0,0.0,1248.3689024167052,-5.811962734880688,-35.21583227351364,837.2222222222222,0.0,55.94027641010837,0.7592061208977777
333.0,vehTest,0.0,0.0,1248.3689024167052,-5.811962734880688,-35.21583227351364,837.2222222222222,0.0,55.94027641010837,0.7592061208977777
334.0,vehTest,0.0,0.0,1248.3689024167052,-5.811962734880688,-35.21583227351364,837.2222222222222,0.0,55.94027641010837,0.7592061208977777
335.0,vehTest,0.0,0.0,1248.3689024167052,-5.811962734880688,-35.21583227351364,837.2222222222222,0.0,55.94027641010837,0.7592061208977777
336.0,vehTest,0.0,0.0,1248.3689024167052,-5.811962734880688,-35.21583227351364,837.2222222222222,0.0,55.94027641010837,0.7592061208977777
337.0,vehTest,0.0,0.0,1248.3689024167052,-5.811962734880688,-35.21583227351364,837.2222222222222,0.0,55.94027641010837,0.7592061208977777
338.0,vehTest,0.0,0.0,1248.3689024167052,-5.811962734880688,-35.21583227351364,837.2222222222222,0.0,55.94027641010837,0.7592061208977777
339.0,vehTest,0.0,0.0,1248.3689024167052,-5.811962734880688,-35.21583227351364,837.2222222222222,0.0,55.94027641010837,0.7592061208977777
340.0,vehTest,0.0,0.0,1248.3689024167052,-5.811962734880688,-35.21583227351364,837.2222222222222,0.0,55.94027641010837,0.7592061208977777
341.0,vehTest,0.0,0.0,1248.3689024167052,-5.811962734880688,-35.21583227351364,837.2222222222222,0.0,55.94027641010837,0.7592061208977777
342.0,vehTest,0.0,0.0,1248.3689024167052,-5.811962734880688,-35.21583227351364,837.2222222222222,0.0,55.94027641010837,0.7592061208977777
343.0,vehTest,0.0,0.0,1248.3689024167052,-5.811962734880688,-35.21583227351364,837.2222222222222,0.0,55.94027641010837,0.7592061208977777
344.0,vehTest,0.0,0.0,1248.3689024167052,-5.811962734880688,-35.21583227351364,837.2222222222222,0.0,55.94027641010837,0.7592061208977777
345.0,vehTest,0.0,0.0,1248.3689024167052,-5.811962734880688,-35.21583227351364,837.2222222222222,0.0,55.94027641010837,0.7592061208977777
346.0,vehTest,0.0,0.0,1248.3689024167052,-5.811962734880688,-35.21583227351364,837.2222222222222,0.0,55.94027641010837,0.7592061208977777
347.0,vehTest,0.0,0.0,1248.3689024167052,-5.811962734880688,-35.21583227351364,837.2222222222222,0.0,55.94027641010837,0.7592061208977777
348.0,vehTest,0.0,0.0,1248.3689024167052,-5.811962734880688,-35.21583227351364,837.2222222222222,0.0,55.94027641010837,0.7592061208977777
349.0,vehTest,0.0,0.0,1248.3689024167052,-5.811962734880688,-35.21583227351364,837.2222222222222,0.0,55.94027641010837,0.7592061208977777
350.0,vehTest,0.0,0.0,1248.3689024167052,-5.811962734880688,-35.21583227351364,837.2222222222222,0.0,55.94027641010837,0.7592061208977777
351.0,vehTest,0.0,0.0,1248.3689024167052,-5.811962734880688,-35.21583227351364,837.2222222222222,0.0,55.94027641010837,0.7592061208977777
352.0,vehTest,0.0,0.0,1248.3689024167052,-5.811962734880688,-35.21583227351364,837.2222222222222,0.0,55.94027641010837,0.7592061208977777
353.0,vehTest,0.0,0.0,1248.3689024167052,-5.811962734880688,-35.21583227351364,837.2222222222222,0.0,55.94027641010837,0.7592061208977777
354.0,vehTest,0.0,0.0,1248.3689024167052,-5.811962734880688,-35.21583227351364,837.2222222222222,0.0,55.94027641010837,0.7592061208977777
355.0,vehTest,0.0,0.0,1248.3689024167052,-5.811962734880688,-35.21583227351364,837.2222222222222,0.0,55.94027641010837,0.7592061208977777
356.0,vehTest,0.0,0.0,1248.3689024167052,-5.811962734880688,-35.21583227351364,837.2222222222222,0.0,55.94027641010837,0.7592061208977777
357.0,vehTest,0.0,0.0,1248.3689024167052,-5.811962734880688,-35.21583227351364,837.2222222222222,0.0,55.94027641010837,0.7592061208977777
358.0,vehTest,0.0,0.0,1248.3689024167052,-5.811962734880688,-35.21583227351364,837.2222222222222,0.0,55.94027641010837,0.7592061208977777
359.0,vehTest,0.0,0.0,1248.3689024167052,-5.811962734880688,-35.21583227351364,837.2222222222222,0.0,55.94027641010837,0.7592061208977777
360.0,vehTest,0.0,0.0,1248.3689024167052,-5.811962734880688,-35.21583227351364,837.2222222222222,0.0,55.94027641010837,0.7592061208977777
361.0,vehTest,0.0,0.0,1248.3689024167052,-5.811962734880688,-35.21583227351364,837.2222222222222,0.0,55.94027641010837,0.7592061208977777
362.0,vehTest,0.0,0.0,1248.3689024167052,-5.811962734880688,-35.21583227351364,837.2222222222222,0.0,55.94027641010837,0.7592061208977777
363.0,vehTest,0.0,0.0,1248.3689024167052,-5.811962734880688,-35.21583227351364,837.2222222222222,0.0,55.94027641010837,0.7592061208977777
364.0,vehTest,0.0,0.0,1248.3689024167052,-5.811962734880688,-35.21583227351364,837.2222222222222,0.0,55.94027641010837,0.7592061208977777
365.0,vehTest,0.0,0.0,1248.3689024167052,-5.811962734880688,-35.21583227351364,837.2222222222222,0.0,55.94027641010837,0.7592061208977777
366.0,vehTest,0.0,0.0,1248.3689024167052,-5.811962734880688,-35.21583227351364,837.2222222222222,0.0,55.94027641010837,0.7592061208977777
367.0,vehTest,0.0,0.0,1248.3689024167052,-5.811962734880688,-35.21583227351364,837.2222222222222,0.0,55.94027641010837,0.7592061208977777
368.0,vehTest,0.0,0.0,1248.3689024167052,-5.811962734880688,-35.21583227351364,837.2222222222222,0.0,55.94027641010837,0.7592061208977777
369.0,vehTest,0.0,0.0,1248.3689024167052,-5.811962734880688,-35.21583227351364,837.2222222222222,0.0,55.94027641010837,0.7592061208977777
370.0,vehTest,0.0,0.0,1248.3689024167052,-5.811962734880688,-35.21583227351364,837.2222222222222,0.0,55.94027641010837,0.7592061208977777
371.0,vehTest,0.0,0.0,1248.3689024167052,-5.811962734880688,-35.21583227351364,837.2222222222222,0.0,55.94027641010837,0.7592061208977777
372.0,vehTest,0.0,0.0,1248.3689024167052,-5.811962734880688,-35.21583227351364,837.2222222222222,0.0,55.94027641010837,0.7592061208977777
373.0,vehTest,92.844,0.0,1253.3700000000003,-5.812458825127922,-35.216006096524865,1435.1996214999995,0.0,71.79410102540272,0.8722954759165263
374.0,vehTest,76.644,-4.5,1274.6600000000003,-5.812277223348555,-35.21594246576861,0.0,0.0,67.21156446873044,0.5010069849826705
375.0,vehTest,60.443999999999996,-4.5,1291.4500000000003,-5.812134006146443,-35.21589228448667,0.0,0.0,63.941102315425354,0.4027779306163618
376.0,vehTest,44.244,-4.5,1303.7400000000002,-5.812029173533486,-35.2158555526489,0.0,0.0,59.74628743175739,0.44858795409860386
377.0,vehTest,28.043999999999997,-4.5,1311.5300000000004,-5.811962725518398,-35.21583227023322,0.0,0.0,53.87688853040014,0.5542207816825251
378.0,vehTest,21.397565526818187,-1.846231798106058,1317.4737682018945,-5.811929038226088,-35.21579500225984,0.0,0.0,53.252228302219564,0.687630139070214
379.0,vehTest,22.63229489702292,0.342980380612425,1323.7605167844008,-5.811944097965663,-35.215741047825304,855.2490889637127,0.0,60.46986533360056,2.490181901289803
380.0,vehTest,28.319102271241395,1.5796687150606878,1331.6269340819676,-5.8119704284836295,-35.21567509190777,1699.6934438648693,0.0,66.31366313238206,2.480674627383969
381.0,vehTest,36.87437444449894,2.3764644925715395,1341.8698158721063,-5.81200471350935,-35.215589210528414,2699.7342399171507,0.0,70.79753993928642,2.883773312851868
382.0,vehTest,42.67736246335811,1.6119411163497706,1353.7246387785947,-5.8120443940211,-35.21548981382049,2287.176884797822,0.0,68.49599105170509,2.3515100688028823
383.0,vehTest,50.77485990384153,2.2493048445787274,1367.8287665296618,-5.812091601840062,-35.21537155578213,3389.095954784964,0.0,72.16401339244429,3.0952338764986878
384.0,vehTest,55.471531185624436,1.3046309116063632,1383.2375251923352,-5.812141361727149,-35.21524082476498,2465.2884741752496,0.0,69.29345802244006,2.9677108968398263
385.0,vehTest,63.186849737488906,2.1431440421845753,1400.7894278971933,-5.812196488780046,-35.215092262634904,4009.513443983758,0.0,73.47732229381678,3.1527775940632323
386.0,vehTest,68.25277806362628,1.4072023128159366,1419.7485329148672,-5.81225612233737,-35.214931835392264,3170.6300024240954,0.0,71.56389162274871,2.149509441180225
387.0,vehTest,75.34572913737527,1.9702641871524982,1440.6779021196935,-5.812321009762341,-35.21475394130851,4496.1259710523545,0.0,74.53480570388236,2.1919795233794073
388.0,vehTest,83.70296608432687,2.3214547074865557,1463.9287260320066,-5.812390599399072,-35.21455590787387,5715.983426353152,0.0,76.99133025750965,2.913018565485197
389.0,vehTest,92.56972849756971,2.4629895592341207,1489.6425395035537,-5.812467592480849,-35.21433693942913,6693.951016530269,0.0,78.73133654141881,2.913018565485197
390.0,vehTest,99.26885004398905,1.8608670962275937,1517.2172200713285,-5.8125511687518525,-35.214102592937415,5865.891808191647,0.0,77.43577938114717,2.0036124070292165
391.0,vehTest,103.8026005484234,1.2593751401206532,1546.051275779224,-5.812638725959595,-35.21385733361601,4744.566420702145,0.0,76.13000900818412,1.7548982543608764
392.0,vehTest,102.84373970125573,-0.266350235324353,1574.6189812517948,-5.812723504959464,-35.21361353135766,1065.689841500673,0.0,72.8201830060644,1.1067177376771322
393.0,vehTest,103.82268231655242,0.2719285042490789,1603.458615228615,-5.812809790248012,-35.21336815640359,2378.1291688022925,0.0,73.78848784994429,1.1909564762784026
394.0,vehTest,105.84392720331209,0.561456912988799,1632.859706118424,-5.8128986303536045,-35.213118051687985,3157.1764477474394,0.0,74.6357760567398,1.153043963503026
395.0,vehTest,105.67526774781525,-0.046849848749118905,1662.2139471594837,-5.8129872958366375,-35.21286830852325,1665.4763424007194,0.0,73.5079044151143,1.9143603609257578
396.0,vehTest,104.39411917773776,-0.35587460279930383,1691.212313597744,-5.8130749384994775,-35.212621180100335,884.5701625434311,0.0,72.9190832555292,1.8163001149819362
397.0,vehTest,103.02739119489448,-0.3796466619009138,1719.8310333741035,-5.813158254168026,-35.21237662968554,800.1839876320585,0.0,72.70519068970725,1.8255127888076998
398.0,vehTest,103.39224596672462,0.10134854773059487,1748.5511016981936,-5.8132418648061766,-35.212131213127044,1955.8394949105661,0.0,73.43343630537889,1.4086427345532568
399.0,vehTest,105.47821592502999,0.5794360995292678,1777.8506061218131,-5.813327162232463,-35.21188084510333,3185.5039068212095,0.0,74.62572722073013,3.2300409889412958
400.0,vehTest,103.69241651898021,-0.4960553905693814,1806.6540551548633,-5.813411015449687,-35.21163471582666,0.0,0.0,72.66357931405392,2.012719909168737
401.0,vehTest,90.1023495486732,-3.7750186028630566,1831.6824855850502,-5.813483878687069,-35.21142084449414,0.0,0.0,69.50105398825922,1.4375318733980136
402.0,vehTest,73.9023495486732,-4.5,1852.2109160152372,-5.813543641394768,-35.21124542621054,0.0,0.0,66.70590052650209,1.8546736983847767
403.0,vehTest,57.702349548673205,-4.5,1868.2393464454242,-5.813590303599486,-35.21110846101223,0.0,0.0,63.30922233313557,0.6143947218520412
404.0,vehTest,41.5023495486732,-4.5,1879.7677768756112,-5.813623865322063,-35.21100994892765,0.0,0.0,58.902466949512366,0.5521281342411213
405.0,vehTest,29.8071785672735,-3.248658605944362,1888.047548699854,-5.813647969497873,-35.21093919708407,0.0,0.0,54.96642750580236,0.5348646948036238
406.0,vehTest,14.245002136033012,-4.322826786455691,1892.0044937376408,-5.813659489003673,-35.21090538441524,0.0,0.0,46.16414902738193,0.5926013912712662
407.0,vehTest,1.1509980796594839,-3.6372233489926464,1892.324215426435,-5.8136604197812165,-35.21090265234698,727.5631025103335,0.0,40.08513298586721,0.7508430491319541
408.0,vehTest,0.1492735557719015,-0.27825681219099513,1892.3656803030383,-5.813660540494253,-35.21090229802359,834.5510951903738,0.0,54.73134744642054,0.7557646661002928
409.0,vehTest,0.10012732731424286,-0.013651730127127396,1892.3934934495146,-5.813660621464211,-35.21090206035622,836.0414362951367,0.0,55.890533693727555,0.7557646661002928
410.0,vehTest,0.013600020136970481,-0.02403536310479788,1892.397271232886,-5.813660632462139,-35.21090202807451,837.0583506566805,0.0,55.83592236384292,0.7557646661002928
411.0,vehTest,0.004590879995484833,-0.0025025389281904576,1892.398546477329,-5.813660636174646,-35.21090201717737,837.1691800184036,0.0,55.92973832564516,0.7412960061151513
412.0,vehTest,0.0011141789192714417,-0.0009657502989481644,1892.3988559714733,-5.81366063707565,-35.21090201453269,837.2093879935932,0.0,55.936141921737516,0.736064731677291
413.0,vehTest,0.0,-0.00030949414424206713,1892.3988559714733,-5.81366063707565,-35.21090201453269,837.2222222222222,0.0,55.938914635873694,0.736064731677291
414.0,vehTest,0.0004101633960066561,0.00011393427666851558,1892.39896990575,-5.813660637407335,-35.2109020135591,837.2175077208351,0.0,55.9408199869112,0.7721000376007667
415.0,vehTest,0.0,-0.00011393427666851558,1892.39896990575,-5.813660637407335,-35.2109020135591,837.2222222222222,0.0,55.939775099291026,0.736064731677291
416.0,vehTest,0.0,0.0,1892.39896990575,-5.813660637407335,-35.2109020135591,837.2222222222222,0.0,55.94027641010837,0.7721000376007667
417.0,vehTest,0.0,0.0,1892.39896990575,-5.813660637407335,-35.2109020135591,837.2222222222222,0.0,55.94027641010837,0.7721000376007667
418.0,vehTest,0.0,0.0,1892.39896990575,-5.813660637407335,-35.2109020135591,837.2222222222222,0.0,55.94027641010837,0.7721000376007667
419.0,vehTest,0.0,0.0,1892.39896990575,-5.813660637407335,-35.2109020135591,837.2222222222222,0.0,55.94027641010837,0.7721000376007667
420.0,vehTest,0.0,0.0,1892.39896990575,-5.813660637407335,-35.2109020135591,837.2222222222222,0.0,55.94027641010837,0.7721000376007667
421.0,vehTest,0.0,0.0,1892.39896990575,-5.813660637407335,-35.2109020135591,837.2222222222222,0.0,55.94027641010837,0.7721000376007667
422.0,vehTest,0.0,0.0,1892.39896990575,-5.813660637407335,-35.2109020135591,837.2222222222222,0.0,55.94027641010837,0.7721000376007667
423.0,vehTest,0.0,0.0,1892.39896990575,-5.813660637407335,-35.2109020135591,837.2222222222222,0.0,55.94027641010837,0.7721000376007667
424.0,vehTest,0.0,0.0,1892.39896990575,-5.813660637407335,-35.2109020135591,837.2222222222222,0.0,55.94027641010837,0.7721000376007667
425.0,vehTest,0.0,0.0,1892.39896990575,-5.813660637407335,-35.2109020135591,837.2222222222222,0.0,55.94027641010837,0.7721000376007667
426.0,vehTest,0.0,0.0,1892.39896990575,-5.813660637407335,-35.2109020135591,837.2222222222222,0.0,55.94027641010837,0.7721000376007667
427.0,vehTest,0.0,0.0,1892.39896990575,-5.813660637407335,-35.2109020135591,837.2222222222222,0.0,55.94027641010837,0.7721000376007667
428.0,vehTest,0.0,0.0,1892.39896990575,-5.813660637407335,-35.2109020135591,837.2222222222222,0.0,55.94027641010837,0.7721000376007667
429.0,vehTest,0.0,0.0,1892.39896990575,-5.813660637407335,-35.2109020135591,837.2222222222222,0.0,55.94027641010837,0.7721000376007667
430.0,vehTest,0.0,0.0,1892.39896990575,-5.813660637407335,-35.2109020135591,837.2222222222222,0.0,55.94027641010837,0.7721000376007667
431.0,vehTest,0.0,0.0,1892.39896990575,-5.813660637407335,-35.2109020135591,837.2222222222222,0.0,55.94027641010837,0.7721000376007667
432.0,vehTest,0.0,0.0,1892.39896990575,-5.813660637407335,-35.2109020135591,837.2222222222222,0.0,55.94027641010837,0.7721000376007667
433.0,vehTest,0.0,0.0,1892.39896990575,-5.813660637407335,-35.2109020135591,837.2222222222222,0.0,55.94027641010837,0.7721000376007667
434.0,vehTest,0.0,0.0,1892.39896990575,-5.813660637407335,-35.2109020135591,837.2222222222222,0.0,55.94027641010837,0.7721000376007667
435.0,vehTest,0.0,0.0,1892.39896990575,-5.813660637407335,-35.2109020135591,837.2222222222222,0.0,55.94027641010837,0.7721000376007667
436.0,vehTest,0.0,0.0,1892.39896990575,-5.813660637407335,-35.2109020135591,837.2222222222222,0.0,55.94027641010837,0.7721000376007667
437.0,vehTest,0.0,0.0,1892.39896990575,-5.813660637407335,-35.2109020135591,837.2222222222222,0.0,55.94027641010837,0.7721000376007667
438.0,vehTest,0.0,0.0,1892.39896990575,-5.813660637407335,-35.2109020135591,837.2222222222222,0.0,55.94027641010837,0.7721000376007667
439.0,vehTest,0.0,0.0,1892.39896990575,-5.813660637407335,-35.2109020135591,837.2222222222222,0.0,55.94027641010837,0.7721000376007667
440.0,vehTest,0.0,0.0,1892.39896990575,-5.813660637407335,-35.2109020135591,837.2222222222222,0.0,55.94027641010837,0.7721000376007667
441.0,vehTest,0.0,0.0,1892.39896990575,-5.813660637407335,-35.2109020135591,837.2222222222222,0.0,55.94027641010837,0.7721000376007667
442.0,vehTest,0.0,0.0,1892.39896990575,-5.813660637407335,-35.2109020135591,837.2222222222222,0.0,55.94027641010837,0.7721000376007667
443.0,vehTest,0.0,0.0,1892.39896990575,-5.813660637407335,-35.2109020135591,837.2222222222222,0.0,55.94027641010837,0.7721000376007667
444.0,vehTest,0.0,0.0,1892.39896990575,-5.813660637407335,-35.2109020135591,837.2222222222222,0.0,55.94027641010837,0.7721000376007667
445.0,vehTest,0.0,0.0,1892.39896990575,-5.813660637407335,-35.2109020135591,837.2222222222222,0.0,55.94027641010837,0.7721000376007667
446.0,vehTest,0.0,0.0,1892.39896990575,-5.813660637407335,-35.2109020135591,837.2222222222222,0.0,55.94027641010837,0.7721000376007667
447.0,vehTest,0.0,0.0,1892.39896990575,-5.813660637407335,-35.2109020135591,837.2222222222222,0.0,55.94027641010837,0.7721000376007667
448.0,vehTest,0.0,0.0,1892.39896990575,-5.813660637407335,-35.2109020135591,837.2222222222222,0.0,55.94027641010837,0.7721000376007667
449.0,vehTest,0.0,0.0,1892.39896990575,-5.813660637407335,-35.2109020135591,837.2222222222222,0.0,55.94027641010837,0.7721000376007667
450.0,vehTest,0.0,0.0,1892.39896990575,-5.813660637407335,-35.2109020135591,837.2222222222222,0.0,55.94027641010837,0.7721000376007667
451.0,vehTest,0.0,0.0,1892.39896990575,-5.813660637407335,-35.2109020135591,837.2222222222222,0.0,55.94027641010837,0.7721000376007667
452.0,vehTest,0.0,0.0,1892.39896990575,-5.813660637407335,-35.2109020135591,837.2222222222222,0.0,55.94027641010837,0.7721000376007667
453.0,vehTest,0.0,0.0,1892.39896990575,-5.813660637407335,-35.2109020135591,837.2222222222222,0.0,55.94027641010837,0.7721000376007667
454.0,vehTest,0.0,0.0,1892.39896990575,-5.813660637407335,-35.2109020135591,837.2222222222222,0.0,55.94027641010837,0.7721000376007667
455.0,vehTest,0.0,0.0,1892.39896990575,-5.813660637407335,-35.2109020135591,837.2222222222222,0.0,55.94027641010837,0.7721000376007667
456.0,vehTest,0.0,0.0,1892.39896990575,-5.813660637407335,-35.2109020135591,837.2222222222222,0.0,55.94027641010837,0.7721000376007667
457.0,vehTest,0.0,0.0,1892.39896990575,-5.813660637407335,-35.2109020135591,837.2222222222222,0.0,55.94027641010837,0.7721000376007667
458.0,vehTest,0.0,0.0,1892.39896990575,-5.813660637407335,-35.2109020135591,837.2222222222222,0.0,55.94027641010837,0.7721000376007667
459.0,vehTest,0.0,0.0,1892.39896990575,-5.813660637407335,-35.2109020135591,837.2222222222222,0.0,55.94027641010837,0.7721000376007667
460.0,vehTest,0.0,0.0,1892.39896990575,-5.813660637407335,-35.2109020135591,837.2222222222222,0.0,55.94027641010837,0.7721000376007667
461.0,vehTest,0.0,0.0,1892.39896990575,-5.813660637407335,-35.2109020135591,837.2222222222222,0.0,55.94027641010837,0.7721000376007667
462.0,vehTest,0.0,0.0,1892.39896990575,-5.813660637407335,-35.2109020135591,837.2222222222222,0.0,55.94027641010837,0.7721000376007667
463.0,vehTest,0.0,0.0,1892.39896990575,-5.813660637407335,-35.2109020135591,837.2222222222222,0.0,55.94027641010837,0.7721000376007667
464.0,vehTest,0.0,0.0,1892.39896990575,-5.813660637407335,-35.2109020135591,837.2222222222222,0.0,55.94027641010837,0.7721000376007667
465.0,vehTest,0.0,0.0,1892.39896990575,-5.813660637407335,-35.2109020135591,837.2222222222222,0.0,55.94027641010837,0.7721000376007667
466.0,vehTest,0.0,0.0,1892.39896990575,-5.813660637407335,-35.2109020135591,837.2222222222222,0.0,55.94027641010837,0.7721000376007667
467.0,vehTest,0.0,0.0,1892.39896990575,-5.813660637407335,-35.2109020135591,837.2222222222222,0.0,55.94027641010837,0.7721000376007667
468.0,vehTest,0.0,0.0,1892.39896990575,-5.813660637407335,-35.2109020135591,837.2222222222222,0.0,55.94027641010837,0.7721000376007667
469.0,vehTest,0.0,0.0,1892.39896990575,-5.813660637407335,-35.2109020135591,837.2222222222222,0.0,55.94027641010837,0.7721000376007667
470.0,vehTest,0.0,0.0,1892.39896990575,-5.813660637407335,-35.2109020135591,837.2222222222222,0.0,55.94027641010837,0.7721000376007667
471.0,vehTest,0.0,0.0,1892.39896990575,-5.813660637407335,-35.2109020135591,837.2222222222222,0.0,55.94027641010837,0.7721000376007667
472.0,vehTest,0.0,0.0,1892.39896990575,-5.813660637407335,-35.2109020135591,837.2222222222222,0.0,55.94027641010837,0.7721000376007667
473.0,vehTest,0.0,0.0,1892.39896990575,-5.813660637407335,-35.2109020135591,837.2222222222222,0.0,55.94027641010837,0.7721000376007667
474.0,vehTest,0.0,0.0,1892.39896990575,-5.813660637407335,-35.2109020135591,837.2222222222222,0.0,55.94027641010837,0.7721000376007667
475.0,vehTest,0.0,0.0,1892.39896990575,-5.813660637407335,-35.2109020135591,837.2222222222222,0.0,55.94027641010837,0.7721000376007667
476.0,vehTest,0.0,0.0,1892.39896990575,-5.813660637407335,-35.2109020135591,837.2222222222222,0.0,55.94027641010837,0.7721000376007667
477.0,vehTest,0.0,0.0,1892.39896990575,-5.813660637407335,-35.2109020135591,837.2222222222222,0.0,55.94027641010837,0.7721000376007667
478.0,vehTest,0.0,0.0,1892.39896990575,-5.813660637407335,-35.2109020135591,837.2222222222222,0.0,55.94027641010837,0.7721000376007667
479.0,vehTest,0.0,0.0,1892.39896990575,-5.813660637407335,-35.2109020135591,837.2222222222222,0.0,55.94027641010837,0.7721000376007667
480.0,vehTest,0.0,0.0,1892.39896990575,-5.813660637407335,-35.2109020135591,837.2222222222222,0.0,55.94027641010837,0.7721000376007667
481.0,vehTest,0.0,0.0,1892.39896990575,-5.813660637407335,-35.2109020135591,837.2222222222222,0.0,55.94027641010837,0.7721000376007667
482.0,vehTest,0.0,0.0,1892.39896990575,-5.813660637407335,-35.2109020135591,837.2222222222222,0.0,55.94027641010837,0.7721000376007667
483.0,vehTest,0.0,0.0,1892.39896990575,-5.813660637407335,-35.2109020135591,837.2222222222222,0.0,55.94027641010837,0.7721000376007667
484.0,vehTest,0.0,0.0,1892.39896990575,-5.813660637407335,-35.2109020135591,837.2222222222222,0.0,55.94027641010837,0.7721000376007667
485.0,vehTest,0.0,0.0,1892.39896990575,-5.813660637407335,-35.2109020135591,837.2222222222222,0.0,55.94027641010837,0.7721000376007667
486.0,vehTest,0.0,0.0,1892.39896990575,-5.813660637407335,-35.2109020135591,837.2222222222222,0.0,55.94027641010837,0.7721000376007667
487.0,vehTest,0.0,0.0,1892.39896990575,-5.813660637407335,-35.2109020135591,837.2222222222222,0.0,55.94027641010837,0.7721000376007667
488.0,vehTest,0.0,0.0,1892.39896990575,-5.813660637407335,-35.2109020135591,837.2222222222222,0.0,55.94027641010837,0.7721000376007667
489.0,vehTest,0.0,0.0,1892.39896990575,-5.813660637407335,-35.2109020135591,837.2222222222222,0.0,55.94027641010837,0.7721000376007667
490.0,vehTest,0.0,0.0,1892.39896990575,-5.813660637407335,-35.2109020135591,837.2222222222222,0.0,55.94027641010837,0.7721000376007667
491.0,vehTest,0.0,0.0,1892.39896990575,-5.813660637407335,-35.2109020135591,837.2222222222222,0.0,55.94027641010837,0.7721000376007667
492.0,vehTest,0.0,0.0,1892.39896990575,-5.813660637407335,-35.2109020135591,837.2222222222222,0.0,55.94027641010837,0.7721000376007667
493.0,vehTest,0.0,0.0,1892.39896990575,-5.813660637407335,-35.2109020135591,837.2222222222222,0.0,55.94027641010837,0.7721000376007667
494.0,vehTest,0.0,0.0,1892.39896990575,-5.813660637407335,-35.2109020135591,837.2222222222222,0.0,55.94027641010837,0.7721000376007667
495.0,vehTest,0.0,0.0,1892.39896990575,-5.813660637407335,-35.2109020135591,837.2222222222222,0.0,55.94027641010837,0.7721000376007667
496.0,vehTest,0.0,0.0,1892.39896990575,-5.813660637407335,-35.2109020135591,837.2222222222222,0.0,55.94027641010837,0.7721000376007667
497.0,vehTest,0.0,0.0,1892.39896990575,-5.813660637407335,-35.2109020135591,837.2222222222222,0.0,55.94027641010837,0.7721000376007667
498.0,vehTest,0.0,0.0,1892.39896990575,-5.813660637407335,-35.2109020135591,837.2222222222222,0.0,55.94027641010837,0.7721000376007667
499.0,vehTest,0.0,0.0,1892.39896990575,-5.813660637407335,-35.2109020135591,837.2222222222222,0.0,55.94027641010837,0.7721000376007667
500.0,vehTest,0.0,0.0,1892.39896990575,-5.813660637407335,-35.2109020135591,837.2222222222222,0.0,55.94027641010837,0.7721000376007667
